91.00, 25, 4, 1410, 1593, 47
91.00, 25, 4, 1410, 1593, 47
91.00, 25, 4, 1410, 1593, 53
91.00, 25, 4, 1410, 1593, 53
91.00, 25, 4, 1410, 1593, 53
411.85, 25, 4, 1410, 1593, 55
414.08, 57, 13, 1410, 1593, 56
414.08, 57, 13, 1410, 1593, 56
412.68, 57, 13, 1410, 1593, 56
412.68, 57, 13, 1410, 1593, 56
416.98, 93, 21, 1410, 1593, 57
416.98, 93, 21, 1410, 1593, 57
415.39, 93, 21, 1410, 1593, 57
415.39, 93, 21, 1410, 1593, 57
415.10, 93, 21, 1410, 1593, 57
415.10, 93, 21, 1410, 1593, 57
417.80, 93, 21, 1410, 1593, 57
417.80, 93, 21, 1410, 1593, 57
413.79, 93, 21, 1410, 1593, 57
413.79, 93, 21, 1410, 1593, 57
414.61, 93, 21, 1410, 1593, 57
414.61, 93, 21, 1410, 1593, 57
416.45, 93, 21, 1410, 1593, 57
416.45, 93, 21, 1410, 1593, 57
414.37, 93, 21, 1410, 1593, 58
414.37, 93, 21, 1410, 1593, 58
414.56, 93, 21, 1410, 1593, 58
414.56, 93, 21, 1410, 1593, 58
414.56, 93, 21, 1410, 1593, 58
417.52, 93, 21, 1410, 1593, 58
416.78, 93, 21, 1410, 1593, 58
416.78, 93, 21, 1410, 1593, 58
413.74, 93, 21, 1410, 1593, 58
413.74, 93, 21, 1410, 1593, 58
414.08, 93, 21, 1410, 1593, 58
414.08, 93, 21, 1410, 1593, 58
416.74, 93, 21, 1410, 1593, 58
416.74, 93, 21, 1410, 1593, 58
413.55, 93, 21, 1410, 1593, 58
413.55, 93, 21, 1410, 1593, 58
417.80, 93, 21, 1410, 1593, 58
417.80, 93, 21, 1410, 1593, 58
413.79, 93, 21, 1410, 1593, 58
413.79, 93, 21, 1410, 1593, 58
415.67, 93, 21, 1410, 1593, 58
415.67, 93, 21, 1410, 1593, 58
416.78, 93, 21, 1410, 1593, 58
416.78, 93, 21, 1410, 1593, 58
417.52, 93, 21, 1410, 1593, 58
417.52, 93, 21, 1410, 1593, 58
414.51, 93, 21, 1410, 1593, 58
414.51, 93, 21, 1410, 1593, 58
418.62, 93, 21, 1410, 1593, 58
418.62, 93, 21, 1410, 1593, 58
415.39, 93, 21, 1410, 1593, 59
415.39, 93, 21, 1410, 1593, 59
417.52, 93, 21, 1410, 1593, 59
417.52, 93, 21, 1410, 1593, 59
418.04, 93, 21, 1410, 1593, 59
418.04, 93, 21, 1410, 1593, 59
415.39, 93, 21, 1410, 1593, 59
415.39, 93, 21, 1410, 1593, 59
416.98, 93, 21, 1410, 1593, 59
416.98, 93, 21, 1410, 1593, 59
418.33, 93, 21, 1410, 1593, 59
418.33, 93, 21, 1410, 1593, 59
418.04, 93, 21, 1410, 1593, 59
418.04, 93, 21, 1410, 1593, 59
414.37, 93, 21, 1410, 1593, 59
414.37, 93, 21, 1410, 1593, 59
417.46, 92, 21, 1410, 1593, 59
417.46, 92, 21, 1410, 1593, 59
418.67, 92, 21, 1410, 1593, 59
418.67, 92, 21, 1410, 1593, 59
417.52, 93, 21, 1410, 1593, 59
417.52, 93, 21, 1410, 1593, 59
417.52, 93, 21, 1410, 1593, 59
414.85, 93, 21, 1410, 1593, 59
418.33, 93, 21, 1410, 1593, 59
418.33, 93, 21, 1410, 1593, 59
414.90, 93, 21, 1410, 1593, 59
414.90, 93, 21, 1410, 1593, 59
418.33, 92, 21, 1410, 1593, 59
418.33, 92, 21, 1410, 1593, 59
418.87, 92, 21, 1410, 1593, 59
418.87, 92, 21, 1410, 1593, 59
418.62, 93, 21, 1410, 1593, 59
418.62, 93, 21, 1410, 1593, 59
416.98, 93, 21, 1410, 1593, 59
416.98, 93, 21, 1410, 1593, 59
414.56, 93, 21, 1410, 1593, 59
414.56, 93, 21, 1410, 1593, 59
416.45, 93, 21, 1410, 1593, 59
416.45, 93, 21, 1410, 1593, 59
415.33, 93, 21, 1410, 1593, 60
415.33, 93, 21, 1410, 1593, 60
415.33, 93, 21, 1410, 1593, 60
415.33, 93, 21, 1410, 1593, 60
419.93, 93, 21, 1410, 1593, 60
419.93, 93, 21, 1410, 1593, 60
418.62, 93, 21, 1410, 1593, 60
